CSE,platform,username,display_name,url,bio_description,found_at,false_positive
SBI,facebook,cahyonowija,Profile photo of Yono,https://www.facebook.com/cahyonowija?__tn__=%3C,,2026-02-23T15:48:30.779882,TRUE
SBI,facebook,61552518082294,Profile photo of Yono slots7,https://www.facebook.com/profile.php?id=61552518082294&__tn__=%3C,,2026-02-23T15:48:30.802567,TRUE
SBI,facebook,YONOGAKU,Profile photo of Yono Gakuin Japanese Language School Myanmar,https://www.facebook.com/YONOGAKU?__tn__=%3C,,2026-02-23T15:48:30.830456,TRUE
SBI,facebook,100057310665059,Profile photo of Yono,https://www.facebook.com/profile.php?id=100057310665059&__tn__=%3C,,2026-02-23T15:48:30.853190,TRUE
SBI,facebook,61550187810280,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550187810280&__tn__=%3C,,2026-02-23T15:48:30.879143,TRUE
SBI,facebook,61550121539661,Profile photo of YONO Slots,https://www.facebook.com/profile.php?id=61550121539661&__tn__=%3C,,2026-02-23T15:48:30.900127,TRUE
SBI,facebook,61550189254989,Profile photo of Yono slot777,https://www.facebook.com/profile.php?id=61550189254989&__tn__=%3C,,2026-02-23T15:48:30.924320,TRUE
SBI,facebook,61550485738978,Profile photo of Yono slot777,https://www.facebook.com/profile.php?id=61550485738978&__tn__=%3C,,2026-02-23T15:48:30.948541,TRUE
SBI,facebook,61550055783438,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550055783438&__tn__=%3C,,2026-02-23T15:48:30.970561,TRUE
SBI,facebook,61550234490318,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550234490318&__tn__=%3C,,2026-02-23T15:48:30.996333,TRUE
SBI,facebook,61550301630352,Profile photo of Yono slot777,https://www.facebook.com/profile.php?id=61550301630352&__tn__=%3C,,2026-02-23T15:48:31.016594,TRUE
SBI,facebook,61550545283679,Profile photo of Yono slot888,https://www.facebook.com/profile.php?id=61550545283679&__tn__=%3C,,2026-02-23T15:48:31.040934,TRUE
SBI,facebook,61550505957292,Profile photo of Yono slot777,https://www.facebook.com/profile.php?id=61550505957292&__tn__=%3C,,2026-02-23T15:48:31.064494,TRUE
SBI,facebook,61552556390062,Profile photo of Yono Slots3,https://www.facebook.com/profile.php?id=61552556390062&__tn__=%3C,,2026-02-23T15:48:31.085817,TRUE
SBI,facebook,61550255970280,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550255970280&__tn__=%3C,,2026-02-23T15:48:31.108621,TRUE
SBI,facebook,61550468639574,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550468639574&__tn__=%3C,,2026-02-23T15:48:31.129052,TRUE
SBI,facebook,61552180293955,Profile photo of Yono Slots6,https://www.facebook.com/profile.php?id=61552180293955&__tn__=%3C,,2026-02-23T15:48:31.149351,TRUE
SBI,facebook,61550491138680,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550491138680&__tn__=%3C,,2026-02-23T15:48:31.173951,TRUE
SBI,facebook,61552475304968,Profile photo of Yono slots8,https://www.facebook.com/profile.php?id=61552475304968&__tn__=%3C,,2026-02-23T15:48:31.195597,TRUE
SBI,facebook,61552492163938,Profile photo of Yono Slots1,https://www.facebook.com/profile.php?id=61552492163938&__tn__=%3C,,2026-02-23T15:48:31.216587,TRUE
SBI,facebook,61550101083201,Profile photo of Yono slot666,https://www.facebook.com/profile.php?id=61550101083201&__tn__=%3C,,2026-02-23T15:48:31.240534,TRUE
Airtel,x,Airtel_Presence,Airtel_Presence,https://x.com/Airtel_Presence,,2026-02-24T11:44:56.819600,FALSE
Airtel,x,airtelindia,airtelindia,https://x.com/airtelindia,,2026-02-24T11:44:56.756256,FALSE
Airtel,x,MirrorNow,MirrorNow,https://x.com/MirrorNow,,2026-02-24T11:44:38.504197,TRUE
Airtel,x,Airtel_Ug,Talk to us | Let us help.,https://x.com/Airtel_Ug,Support available 24/7,2026-02-24T11:44:38.512201,FALSE
Airtel,x,AIRTEL_KE,http://lite.airtelkenya.com,https://x.com/AIRTEL_KE,https://facebook.com/AirtelKe https://instagram.com/airtel_kenya,2026-02-24T11:44:38.519955,FALSE
Airtel,x,AirtelMalawiPlc,IG:http://instagram.com/airtel_malawi,https://x.com/AirtelMalawiPlc,,2026-02-24T11:44:38.526865,FALSE
Airtel,x,airtelmoneyug,#Instant #Secure #Borderless.,https://x.com/airtelmoneyug,Support available 24/7,2026-02-24T11:44:38.536467,FALSE
Airtel,x,TelecomTalk,TelecomTalk,https://x.com/TelecomTalk,,2026-02-24T11:44:38.543636,TRUE
Airtel,x,AirtelUGMD,AirtelUGMD,https://x.com/AirtelUGMD,,2026-02-24T11:44:38.551982,FALSE
Airtel,x,AirtelNigeria,AirtelNigeria,https://x.com/AirtelNigeria,,2026-02-24T11:44:38.559459,FALSE
Airtel,x,airtelnews,airtelnews,https://x.com/airtelnews,,2026-02-24T11:44:47.648336,FALSE
Airtel,x,IndiaBharti,IndiaBharti,https://x.com/IndiaBharti,,2026-02-24T11:44:56.784656,FALSE
Airtel,x,bharti_india,bharti_india,https://x.com/bharti_india,,2026-02-24T11:44:56.776871,FALSE
Airtel,x,india_airtel,india_airtel,https://x.com/india_airtel,,2026-02-24T11:44:47.670751,FALSE
Airtel,x,Bharti_Airtel,Bharti_Airtel,https://x.com/Bharti_Airtel,,2026-02-24T11:44:47.677453,FALSE
Airtel,x,IndiaAirtel,IndiaAirtel,https://x.com/IndiaAirtel,,2026-02-24T11:44:47.685226,FALSE
Airtel,x,airtel_bharti,airtel_bharti,https://x.com/airtel_bharti,,2026-02-24T11:44:47.696269,FALSE
Airtel,x,BhartiAirt86035,BhartiAirt86035,https://x.com/BhartiAirt86035,,2026-02-24T11:44:47.703197,FALSE
Airtel,x,RahulBhartiAir1,RahulBhartiAir1,https://x.com/RahulBhartiAir1,,2026-02-24T11:44:47.709796,FALSE
Airtel,x,birysnyaksd,birysnyaksd,https://x.com/birysnyaksd,,2026-02-24T11:44:47.717885,TRUE
Airtel,x,AIRTELINDIA6,AIRTELINDIA6,https://x.com/AIRTELINDIA6,,2026-02-24T11:44:56.762891,FALSE
Airtel,x,airtelindia3,airtelindia3,https://x.com/airtelindia3,,2026-02-24T11:44:56.770502,FALSE
Airtel,x,airtelCOMPLAIN,airtelCOMPLAIN,https://x.com/airtelCOMPLAIN,,2026-02-24T11:44:56.795880,FALSE
Airtel,x,vishalraj_1,vishalraj_1,https://x.com/vishalraj_1,,2026-02-24T11:44:56.804096,TRUE
Airtel,x,airtelindia_,airtelindia_,https://x.com/airtelindia_,,2026-02-24T11:44:56.810380,FALSE
Airtel,x,i_airtel_india,i_airtel_india,https://x.com/i_airtel_india,,2026-02-24T11:44:56.826772,FALSE
Airtel,x,airtelbank,Open a #SafeSecondAccount  with #AirtelPaymentsBank.,https://x.com/airtelbank,,2026-02-24T11:45:05.922140,FALSE
Airtel,x,Airtelbank____1,Airtelbank____1,https://x.com/Airtelbank____1,,2026-02-24T11:45:05.931897,FALSE
Airtel,x,Airtelbank18,Airtelbank18,https://x.com/Airtelbank18,,2026-02-24T11:45:05.941533,FALSE
Airtel,x,AirtelBankSama1,AirtelBankSama1,https://x.com/AirtelBankSama1,,2026-02-24T11:45:05.951298,FALSE
Airtel,x,airtelbank32069,airtelbank32069,https://x.com/airtelbank32069,,2026-02-24T11:45:05.959737,FALSE
Airtel,x,Airtelbank2024,Airtelbank2024,https://x.com/Airtelbank2024,,2026-02-24T11:45:05.970584,FALSE
Airtel,x,Airtelbank99,Airtelbank99,https://x.com/Airtelbank99,,2026-02-24T11:45:05.979190,FALSE
Airtel,x,airtelbank628,airtelbank628,https://x.com/airtelbank628,,2026-02-24T11:45:05.989863,FALSE
Airtel,x,Airtelbank_12,Airtelbank_12,https://x.com/Airtelbank_12,,2026-02-24T11:45:06.000416,FALSE
Airtel,x,airtelbank_help,airtelbank_help,https://x.com/airtelbank_help,,2026-02-24T11:45:06.008722,FALSE
Airtel,x,AirtelPayments,AirtelPayments,https://x.com/AirtelPayments,,2026-02-24T11:45:14.995879,FALSE
Airtel,x,sachin_rt,sachin_rt,https://x.com/sachin_rt,,2026-02-24T11:45:15.003990,TRUE
Airtel,x,BarackObama,BarackObama,https://x.com/BarackObama,,2026-02-24T11:45:15.011067,TRUE
Airtel,x,benshapiro,benshapiro,https://x.com/benshapiro,,2026-02-24T11:45:15.020857,TRUE
Bank of Baroda,x,Bankofbaroda19,Bankofbaroda19,https://x.com/Bankofbaroda19,,2026-02-24T11:45:26.020636,FALSE
Bank of Baroda,x,Bankofbaroda3,Bankofbaroda3,https://x.com/Bankofbaroda3,,2026-02-24T11:45:26.028408,FALSE
Bank of Baroda,x,eod1998,eod1998,https://x.com/eod1998,,2026-02-24T11:45:26.039939,TRUE
Bank of Baroda,x,madthi2,madthi2,https://x.com/madthi2,,2026-02-24T11:45:26.047708,TRUE
Bank of Baroda,x,bankofbarodaAIT,bankofbarodaAIT,https://x.com/bankofbarodaAIT,,2026-02-24T11:45:26.059152,FALSE
Bank of Baroda,x,bankofbaroda,bankofbaroda,https://x.com/bankofbaroda,,2026-02-24T11:45:44.247636,FALSE
Bank of Baroda,x,BankofbarodaC,BankofbarodaC,https://x.com/BankofbarodaC,,2026-02-24T11:45:26.076765,FALSE
Bank of Baroda,x,BBankofbaroda,BBankofbaroda,https://x.com/BBankofbaroda,,2026-02-24T11:45:26.085517,FALSE
Bank of Baroda,x,VBankofbaroda,VBankofbaroda,https://x.com/VBankofbaroda,,2026-02-24T11:45:26.093134,FALSE
Bank of Baroda,x,Bankofbaroda57,Bankofbaroda57,https://x.com/Bankofbaroda57,,2026-02-24T11:45:26.101920,FALSE
Bank of Baroda,x,bobbankvillage,bobbankvillage,https://x.com/bobbankvillage,,2026-02-24T11:45:35.108392,FALSE
Bank of Baroda,x,bobjbrown,bobjbrown,https://x.com/bobjbrown,,2026-02-24T11:45:35.116643,FALSE
Bank of Baroda,x,BOB_BankOnBonk,CA: ABs5ZH3Y3NHSMbrtgxUyanvHCeP4qL4vmnVeFVPXpump,https://x.com/BOB_BankOnBonk,We are excited for the next chapter on pumpfun!,2026-02-24T11:45:35.123252,FALSE
Bank of Baroda,x,Bobbank40956602,Bobbank40956602,https://x.com/Bobbank40956602,,2026-02-24T11:45:35.129133,FALSE
Bank of Baroda,x,big_bank_bob,big_bank_bob,https://x.com/big_bank_bob,,2026-02-24T11:45:35.137263,FALSE
Bank of Baroda,x,Bobbank11,Bobbank11,https://x.com/Bobbank11,,2026-02-24T11:45:35.143420,FALSE
Bank of Baroda,x,bobbank723,bobbank723,https://x.com/bobbank723,,2026-02-24T11:45:35.151035,FALSE
Bank of Baroda,x,BankofBase_fun,BankofBase_fun,https://x.com/BankofBase_fun,,2026-02-24T11:45:35.158206,FALSE
Bank of Baroda,x,bobbank1927,bobbank1927,https://x.com/bobbank1927,,2026-02-24T11:45:35.167738,FALSE
Bank of Baroda,x,BOBBANK760300,BOBBANK760300,https://x.com/BOBBANK760300,,2026-02-24T11:45:35.190842,FALSE
Bank of Baroda,x,VijayaBankIndia,VijayaBankIndia,https://x.com/VijayaBankIndia,,2026-02-24T11:45:44.260756,FALSE
Bank of Baroda,x,BankofBarodaCEO,BankofBarodaCEO,https://x.com/BankofBarodaCEO,,2026-02-24T11:45:44.269725,FALSE
Bank of Baroda,x,vikramadityask,vikramadityask,https://x.com/vikramadityask,,2026-02-24T11:45:44.278282,TRUE
Bank of Baroda,x,Bobeu_tn,Bobeu_tn,https://x.com/Bobeu_tn,,2026-02-24T11:45:44.288652,FALSE
Bank of Baroda,x,AllBaroda,AllBaroda,https://x.com/AllBaroda,,2026-02-24T11:45:44.298420,FALSE
Bank of Baroda,x,RbBaroda,RbBaroda,https://x.com/RbBaroda,,2026-02-24T11:45:44.309841,FALSE
Bank of Baroda,x,baroda2595,baroda2595,https://x.com/baroda2595,,2026-02-24T11:45:44.319486,FALSE
Bank of Baroda,x,baroda95573,baroda95573,https://x.com/baroda95573,,2026-02-24T11:45:44.329841,FALSE
Bank of Baroda,x,VijendraUp,VijendraUp,https://x.com/VijendraUp,,2026-02-24T11:45:44.338745,TRUE
Civil Registration System,x,crss24pgs,crss24pgs,https://x.com/crss24pgs,,2026-02-24T11:46:32.256418,FALSE
Civil Registration System,x,isro,isro,https://x.com/isro,,2026-02-24T11:45:55.481996,TRUE
Civil Registration System,x,NatGeo,NatGeo,https://x.com/NatGeo,,2026-02-24T11:46:32.278646,TRUE
Civil Registration System,x,GOVSI122607,GOVSI122607,https://x.com/GOVSI122607,,2026-02-24T11:46:04.611141,TRUE
Civil Registration System,x,Govsf4z,Govsf4z,https://x.com/Govsf4z,,2026-02-24T11:46:04.619779,TRUE
Civil Registration System,x,GGovGovGoowqf,GGovGovGoowqf,https://x.com/GGovGovGoowqf,,2026-02-24T11:46:04.627960,TRUE
Civil Registration System,x,CRgovEoEsdOmsrm,CRgovEoEsdOmsrm,https://x.com/CRgovEoEsdOmsrm,,2026-02-24T11:46:13.802989,TRUE
Civil Registration System,x,picYtCRgovZCiMC,picYtCRgovZCiMC,https://x.com/picYtCRgovZCiMC,,2026-02-24T11:46:13.813060,TRUE
Civil Registration System,x,Y4Y2LHvywCRGOV0,Y4Y2LHvywCRGOV0,https://x.com/Y4Y2LHvywCRGOV0,,2026-02-24T11:46:13.820531,TRUE
Civil Registration System,x,CablelandCRSGov,CablelandCRSGov,https://x.com/CablelandCRSGov,,2026-02-24T11:46:13.829248,FALSE
Civil Registration System,x,CrgovHAd8kzwVwN,CrgovHAd8kzwVwN,https://x.com/CrgovHAd8kzwVwN,,2026-02-24T11:46:13.836111,TRUE
Civil Registration System,x,Kk9uCrgovZLPmAo,Kk9uCrgovZLPmAo,https://x.com/Kk9uCrgovZLPmAo,,2026-02-24T11:46:13.843968,TRUE
Civil Registration System,x,SrLNA0N2GlCRGOv,SrLNA0N2GlCRGOv,https://x.com/SrLNA0N2GlCRGOv,,2026-02-24T11:46:13.851736,TRUE
Civil Registration System,x,crgov,Find the Town's social media policy at http://CRgov.com/SocialMediaPolicy….,https://x.com/crgov,,2026-02-24T11:46:13.859824,FALSE
Civil Registration System,x,Tesla,Tesla,https://x.com/Tesla,,2026-02-24T11:46:41.673265,TRUE
Civil Registration System,x,cr2india,cr2india,https://x.com/cr2india,,2026-02-24T11:46:22.969827,FALSE
Civil Registration System,x,IndiaAkhilCR,IndiaAkhilCR,https://x.com/IndiaAkhilCR,,2026-02-24T11:46:22.976836,FALSE
Civil Registration System,x,OlyvIndia,OlyvIndia,https://x.com/OlyvIndia,,2026-02-24T11:46:22.983302,FALSE
Civil Registration System,x,Clash_India_Cr,Clash_India_Cr,https://x.com/Clash_India_Cr,,2026-02-24T11:46:22.991331,FALSE
Civil Registration System,x,EllenCr12337404,EllenCr12337404,https://x.com/EllenCr12337404,,2026-02-24T11:46:22.997833,TRUE
Civil Registration System,x,CRIndia_Team,CRIndia_Team,https://x.com/CRIndia_Team,,2026-02-24T11:46:23.007830,FALSE
Civil Registration System,x,TeamIndiaCR,A New India Team India !,https://x.com/TeamIndiaCR,,2026-02-24T11:46:23.018449,FALSE
Civil Registration System,x,CrLoversIndia,CrLoversIndia,https://x.com/CrLoversIndia,,2026-02-24T11:46:23.027351,FALSE
Civil Registration System,x,CR_JICAIndia,CR_JICAIndia,https://x.com/CR_JICAIndia,,2026-02-24T11:46:23.077085,FALSE
Civil Registration System,x,Cr7india1994,Cr7india1994,https://x.com/Cr7india1994,,2026-02-24T11:46:23.084566,FALSE
HDFC Bank,x,HDFCBank_Cares,HDFCBank_Cares,https://x.com/HDFCBank_Cares,,2026-02-24T11:47:01.819055,FALSE
HDFC Bank,x,HDFC_Bank,HDFC_Bank,https://x.com/HDFC_Bank,,2026-02-24T11:47:01.798824,FALSE
HDFC Bank,x,HDFCBankNews,HDFCBankNews,https://x.com/HDFCBankNews,,2026-02-24T11:46:52.729518,FALSE
HDFC Bank,x,CarebyHDFC_HL,CarebyHDFC_HL,https://x.com/CarebyHDFC_HL,,2026-02-24T11:47:01.812998,FALSE
HDFC Bank,x,shivamkansalca,shivamkansalca,https://x.com/shivamkansalca,,2026-02-24T11:46:52.743620,TRUE
HDFC Bank,x,HDFCBank123606,HDFCBank123606,https://x.com/HDFCBank123606,,2026-02-24T11:46:52.749581,FALSE
HDFC Bank,x,HomeLoansByHDFC,HomeLoansByHDFC,https://x.com/HomeLoansByHDFC,,2026-02-24T11:46:52.761399,FALSE
HDFC Bank,x,230Hdfcbank,230Hdfcbank,https://x.com/230Hdfcbank,,2026-02-24T11:46:52.767004,FALSE
HDFC Bank,x,HDFCBANK198419,HDFCBANK198419,https://x.com/HDFCBANK198419,,2026-02-24T11:46:52.773526,FALSE
HDFC Bank,x,HDFCBankTrsry,HDFCBankTrsry,https://x.com/HDFCBankTrsry,,2026-02-24T11:46:52.781424,FALSE
HDFC Bank,x,HDFCSKY,HDFCSKY,https://x.com/HDFCSKY,,2026-02-24T11:47:01.791748,FALSE
HDFC Bank,x,HDFCERGOGIC,HDFCERGOGIC,https://x.com/HDFCERGOGIC,,2026-02-24T11:47:01.805135,FALSE
HDFC Bank,x,vijaimantrimf,vijaimantrimf,https://x.com/vijaimantrimf,,2026-02-24T11:47:01.826469,TRUE
HDFC Bank,x,hdfcsec,hdfcsec,https://x.com/hdfcsec,,2026-02-24T11:47:01.832676,FALSE
HDFC Bank,x,hdfcmf,#BharosaApnoKa,https://x.com/hdfcmf,,2026-02-24T11:47:01.840696,FALSE
HDFC Bank,x,rajubhai_DMK,rajubhai_DMK,https://x.com/rajubhai_DMK,,2026-02-24T11:47:01.848924,TRUE
HDFC Bank,x,HDFCCoalition,HDFCCoalition,https://x.com/HDFCCoalition,,2026-02-24T11:47:01.858873,FALSE
HDFC Bank,x,Ojha18Sanjay,Ojha18Sanjay,https://x.com/Ojha18Sanjay,,2026-02-24T11:47:10.903399,TRUE
HDFC Bank,x,a_tembhre,a_tembhre,https://x.com/a_tembhre,,2026-02-24T11:47:10.911073,TRUE
HDFC Bank,x,NFL,NFL,https://x.com/NFL,,2026-02-24T11:47:10.917684,TRUE
ICICI Bank,x,ICICIBank,ICICIBank,https://x.com/ICICIBank,,2026-02-24T11:47:40.237167,FALSE
ICICI Bank,x,ICICIBank_Care,ICICIBank_Care,https://x.com/ICICIBank_Care,,2026-02-24T11:47:40.260147,FALSE
ICICI Bank,x,ICICIBA28718589,ICICIBA28718589,https://x.com/ICICIBA28718589,,2026-02-24T11:47:21.986319,FALSE
ICICI Bank,x,ICICIBANK3,ICICIBANK3,https://x.com/ICICIBANK3,,2026-02-24T11:47:21.994641,FALSE
ICICI Bank,x,IciciB62071,IciciB62071,https://x.com/IciciB62071,,2026-02-24T11:47:22.000737,FALSE
ICICI Bank,x,bank_icici70043,bank_icici70043,https://x.com/bank_icici70043,,2026-02-24T11:47:22.008662,FALSE
ICICI Bank,x,ICICIBA96666086,ICICIBA96666086,https://x.com/ICICIBA96666086,,2026-02-24T11:47:22.015077,FALSE
ICICI Bank,x,IciciB30619,Youtbe channel: https://youtube.com/channel/UC3mYOMmXinElN4jX0e6…,https://x.com/IciciB30619,,2026-02-24T11:47:22.023350,FALSE
ICICI Bank,x,ICICI00079446,ICICI00079446,https://x.com/ICICI00079446,,2026-02-24T11:47:22.029397,FALSE
ICICI Bank,x,ICICIBA52437265,ICICIBA52437265,https://x.com/ICICIBA52437265,,2026-02-24T11:47:22.035584,FALSE
ICICI Bank,x,ICICIAlternates,ICICIAlternates,https://x.com/ICICIAlternates,,2026-02-24T11:47:31.089698,FALSE
ICICI Bank,x,ICICILombard,http://icicilombard.com| IL TakeCare App| RIA WhatsApp: 7738282666,https://x.com/ICICILombard,,2026-02-24T11:47:31.096953,FALSE
ICICI Bank,x,ICICIPruLife,ICICIPruLife,https://x.com/ICICIPruLife,,2026-02-24T11:47:31.102808,FALSE
ICICI Bank,x,ICICIFoundation,ICICIFoundation,https://x.com/ICICIFoundation,,2026-02-24T11:47:31.111780,FALSE
ICICI Bank,x,icici,icici,https://x.com/icici,,2026-02-24T11:47:31.124796,FALSE
ICICI Bank,x,icicifellows,icicifellows,https://x.com/icicifellows,,2026-02-24T11:47:31.132349,FALSE
